label,text
RECEIPT,"GARDENI A BAKERIES (KL) SDN BILD (139386 ’
Lot 3, Jalan#elabur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST TD: 00038 1399040

TAK INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7916F710

VEOSI4 Date: 16/09/2017

HAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/48,

4750@ SUBANG JAYA, SELANGOR
’ Ridzuan (11900)

ription U.P Iss Exe 0 Sate Amt CRM)
. WHITE 3B 1 26 8 = 17.04
5

2
WHOL EMEAL 2.78 2 20 0 6.00
0.C JUMBO 2.97 @ 2 0 -2  -5.04

Total 0% supplies: 11.10

DELICIA-R/BERRY 3.72 @ 2 @ -2 7.4

Total 6% supplies (excl. GST): 7.44
OT 45 |

Total 6% supplies (Inc. GST): 7.89

Total 0% supplies: 11.10

Total Payable: 3.21

E.8.0.E.
Received above goods in good order condition.
The reciprent of Gardenia's products is
required to make necessary adjustments to its
input tax clauns, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note _
CUSTOMER'S COPY

ee ee, ney So. a!"
RECEIPT,"FARMASI LIGAMAS
(001307026-W)

NO. 47, JALAN MERANTI 1A,
BANDAR BARU UTAMA,
44300 BATANG KALI, SELANGOR.
TEL : 03-6057 3391

GST ID © 001806213696
SIMPLIFIED TAX INVOICE

‘Deco.  -CS00172418 Date 20/05/2018
Cashier : USER Time: 12:40:00
Salesperson Ref :
tten ty S/Price_ Amount Tax _
1264 1 25.00 25.00 SR
NON WOWEN 3 PLY FACE MASK EAR LOOP 60'S
= tia: it °° °° ° °° ;+.6800 °° ~
Total Sales (Excluding GST) : 23.58
Discount : 0.00
TotalGST : 1.42
Rounding : 0.00
Total Sales (Inclusive of GST) : 25.00
CASH : $0.00
*) Change : 25.00
GST SUMMARY
Tax Code 4 Amt(RM) Tax(RM)
SR 6 23.58 1.42

Total : 23.58 1.42

GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
RECEIPT,"Y@@ SOON FATT S/R (81497-P)

LUI i504, BATU 8 1/2, JALAN KLANG LANA,
46000 PETALING JAYA, SELANGOR.

TEL + 016-2014209

GST REG NO s 000788250624

TAX INVOICE

DESC QTY PRICE AMOUNT  TAXCODE
(RH) (RM)

51190030 Al BIHUN ISTIMEWA 3KG
“a 10x 10,00 100.00 ZRL

060400063  YSF BUAH KERAS 3kG
1* 36.80 34,80 SR
SY

012700054 HORE RED KIDNEY REAN 4256M
1% 358.00 58.00 SR

91580020 CAP LANG JAGUNG MANIS 4256M
YY 1k 0653.80 «=. 9.80 SR

30460020 DAIRY CHAMP EVAP 3906H

— 1k 113.90 «113.90 SR
Total Inc. GST 6%: 362,50
Rounding Adjustment: 0.00
Final Total H 362.5)
Cash : 400.00
Change : 37.50

GST Summary Amount (RM) Tax(RM)

ZRL 0 % 100.00 9.00
SR 6% 247,64 14.86

CO2102772 9/2/2017 12:00 Px
T03 2006

362-50"
RECEIPT,"31802034

e
i SH POWER HARDWARE
TRADING
002458685-T

13-1, Jalan PJU 5/10,
Dataran Sunway, Kota Damansara,
47810, Petaling Jaya, Selangor
Tel:012-373 2096
TAX INVOICE
GST Reg No: Canela

“InvoiceNo ; 01-145995

Date : 10/10/2017 4:22:12 PM
...,. Description Qty__Price Amount
1 MAJESTA HSS 2 4.00 8.0 SR!
JOBBER DRILLS
3.5MM

Gute Sie ae Round Amt: 0.00

NET TOTAL: — 8.00

Cash Received : ‘ 8.00

_ GST Summary _ Amount) _Tax(RM)

SR=6.00% 7.55 0.45

Seamelincn ke OUssauc
Please Come Again."
RECEIPT,"fa

MR. D.1.¥. (M) SDN BHD
Co-REG:860671-D
LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
| (GST ID No :000306020352)
(TESCO EXTRA ARA DAMANSARA)
-TAX INVOICE-

COPPER BASIN PILLAR TAP B *§
JAQ1-04 - 2/66

9072363 1 X 29.90 29.90
PADLOCK ST-P6140 40MM ; *§
LE51/2 - 12/48
6942131561408 1X 8.90 8.90
Item(s) : 2 Qty(s) 22
TOTAL INCL. GST@6% RM 38.80
CASH RM 50.00
CHANGE RM 11.20
GST suasary Amt(RM) = Tax(RM)

GST S@6% 36.60 2.20
$iteoees-on5s25e5u Se eee +

28-03-18 18:05 SHO1 2u42 12 R000246362
OPERATOR TRAINEE CASHIER
EXCHANGE ARE ALLOWED WITHIN or
7 DAY WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"POPULAR BOOK
CO. (M) SDN BHD

(Co. No. 113824-"")
(GST Reg No. 001492992506)

No 8, Jalan 7/1186, Desa Tun Kazak
56000 Kuala Lumpur, Malaysia
AEON SHAH AJAM
Tele 3203-552392141

27/02/18 21:22 Slip No.: 8020188757
Tasha Trans: 204002

Member Card No: 1001016668849
Card Expiry: 31/05/18

Neseription Ameunt

DOCUMENT HOL Ad 1456A-‘vra

2pc 9 1.15 2.30 T
Member Discount -0. 24
PB PVC Ad L-FLO PBA4L25

@ec ® 3.90 7.80 T
Member Discount -). 78
Canon Cal AS120V Grey 29.90 T
Menber Discount ~2.99
Nasi APRI6/Seashore [BK] 5.00 Z
Total RM Incl. of GST 4.0.99
Rounding Adi 9. 01
Total RH 41.00
Cash -51. 00
HES 10.00
[tem Count 6
GST Summary Amount (R4) Tax CRM)
T @ 6% 33.95 2.04
1 @ nS 5.00 0.00

Total ENNES “4. 01
BE A POPULAR CARI) ) MEMBER
AND ENJOY SPECIAL DISCOUNTS
THANK YOU, PLEASE DOME AGAIN.
www. popular. com. my
Buy Chinese books online
www. popularonl ine. com, my"
RECEIPT,"N04 Xt
AEON CO. (M) BRD (126926-H)
SRO FLR, AEQN TAMAN MALURI SC

JEN JEJAKA, TAMAN MALURI
CHERAS, 59100 KUALA LUMPUR

GST ID + 002017394688

SHOPPING HOURS
UN-THU: 1000 HRS ~ 2200 HRS
RI-SAT:1000 HRS - 2300 HRS
USTOMER: 11/U0661/6
1x 000000311101 2.005K

TAMAGO (5

Tim

)
d

DISC 30% @1.75 ~0,75

SuUD- total 1/5
Total § ales Incl GST - 1,75
Total After Adj Incl GST 1.75
CASH 1,60
Item Count 7 Change Amt 0.05

Invoice No: 2018041810090010447

GST Summary Amount Tax
SR @ 6% 1,65 0.10
Total | 1,65 0,10
18/04/2018 20:27 1009 001 0010447

0306654 PAYITHRA

AEGON TAMAR UNIVERSITI
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE CURE AGAIN"
RECEIPT,"SANYO STATIONERY SHOP

NO. 31G&33G, JALAN SETIA INDAH X ,U13/x

40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

38 : 0015317606

GST ID pe 001531760640 TAX INVOICE
Owned By : F
SANYU SUPPLY SDN BHD (1135772-K)

CASH SALES COUNTER -

86

Total Sales Inclusive GST @6% 5.80.
Discount 0.00

Total 5.80

Round Adj 0.00

Final Total 5.80

CASH

CHANGE
GST Summary “Amount(RM)
SR @ 6% 9.47

INV NO: CS-SA-0086778 Date: 24/05/2017

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMAKASIH SILA DATANG LAG!

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR |.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook : Sanyu.Stationery"
RECEIPT,"SANYO STATIONERY SHOP

NO. 31G&33G, JALAN SETIA INDAH X ,U13/x
40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

GST ID No: 001531760640
Owned By :

SANYU SUPPLY SON BHD (1135772-K)

TAX INVOICE

CASH SALES COUNTER
{17002-0014 SONOFAX = EC THERMAL ROLL
(BLUE) - (57MMx60MMx12MM)
(LOROLL/PKT)
1 X 35.0000 . 35.00 SR
2. 2012-0029 RESTAURANT GRDER CHIT NCR
3 X 2.9000 = 8.70 .SR
Total Sales Inclusive GST @5%
Discount
Total
Round Adj
Final Total
CASH
CHANGE
GST Summary Amount(RM) Tax(RM) Z
SR @ 6% AU 23s: DIF,

INV NO: CS-SA-0082716 Date: 07/05/2017

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAGI

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR I.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook: Sanyu.Stationery"
RECEIPT,"Ampang 210

First City Parking Sdn Bhd
(961394-x)"" ~

A-08-10 Prima Avenue
The Tube, 1/39, Dataran Prima
47301 Petaling Jaya
Selangor DE
(GST ID No : 001656262656 )
Tel : 08-7887 2622

Tax Imvoice

7S #03 A INV-No. 2003160418000001
(7D #22 Ticket No.071811
intry Time 16/04/2018 (Mon) 8:21
Paid Time 16/04/2018 (Mon) 9:49
-arking Time 1:28
-arking Fee Rate A RM7
Amount RM6.
3$TCIncluded) 6.00 % RYO

Inclusive 64 GST
Tnark You"
RECEIPT,"Count

AK HUAT HARDWARE
ENTERPRISE {SETISA
BLAM) SUN BHO
822737-X
NO >, oe Jat LAN SETIA INGAH
WiS/X, SETIA ALAN,
SEKeYE N U3, “40170 SHAH ALAM,
TEL: G12 - 4851993 FAX: 03 - 38623408
GST NO: 0003945287468 /

SUNPLUFTED TAR TAVOICE

RECEIPT #2 CSPO4Q5591 DATE: 12/09/2017
SALESPERSON = AHOL9 TINE: 15:22:00
ITEM QTY = U/P AMOUNT

: {Ri a
9555795202031 t 30.3 30.80 §
7001 CZ LEVER (SINK TYPE SINK TAP

TOTAL QUANTITY i
SUB-TOTAL (G87) 50.00
RISC 0.00
ROUNDING 0.00
TOTAL $0.00
CASH , 40.00
CHANGE G.00

ROST @ 4% INCLUDEL IN TOTAL

COBE AMOUNT x TAX/ANT
SK 23.30 é 1.78
TAX TOTAL 1.70

GOODS SOLD ARE NOT REPUNDABLE,
THANK YOU FOR CHOOSING US.

PLS PROVIDE ORIGINAL BILL POR GOODS
EXCHANGE WITHIN 1 WEEK FROH TRANSACTION
GOODS MUST BE IN ORIGINAL SIATE TO BE
ENTITLED FOR EXCHANGE."
RECEIPT,"MR. O.L.¥. (4) SON BHD
(CO.REG :8605/1-D)
LOT 1u51-A & 1851-B, JALAN FPB 6,
KAWASAN PERINDUSTRIAN BALAUNG,
43300 SERI KEMBANGAN, SELANGOR
(GST ID No :000306020352)
(101 PUCHONG)
TAX INVOICE-

ACRYLIC TAPE 18MM#*1.5M¢ 4$
UAI2 - 12/144

9086391 4X 2.90 11.60
DBL SIDE CLEAR ACRYLIC TAPE VS1106C 4§
WAIO - 8/64

9554100363103 1X 11.90 11.90
TEST PEN 886A 45
XGO2XA21 - 24/600

9020529 Tee 1 90) ""1 90
S/DRIVER 860 48 (+) *6730003*TR *§
LF31/2 - 12/240

9071681 exe s.80: 3.30
COL.SCREWDRIVER 4’ +#TR *§
LB31 - 12/240

9072218 Tee 50250

Item(s) : 5 Qty(s) : 8
Total Incl. GST@6% RM 31.20
EDC RM 31.20
see eEEEEKEqT IG (VISA)

GST @6% included in total RM 1.77

* ea i a a a a OS eS ee *
06-04-18 16:46 SHO1 ZJ86 11 ROOO115147
OPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAY WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"GARDENIA BAKER RIES (KL. )SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam, Selangor.
‘Tel: 03- 55423228 Fax:03- 55423213
GST TD: 00038 1399040

TAX INVOICE / ADJUSTHENT NOTE
Cash Inv No.: 7023F713

VROS14 Date: 23.16/2017

MAKASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,

VALAN SS 15/46,

4°500 SUBANG JAYA, SELANGOR

VES: Ridauan (11900)

DD: 23/10/2017 1:52

Description “U. P Ts: ss_Exc D Sale Amt

O.GWHETE 2.13 2 2.0 4 2.
WHOLENEAL 2.78 2 @ @ 2 5.56
BON? SAVER 2.97 3 @ © 3 _ 8.91

Total @% supplies: 16.60

CR-CHOCLT 0.72 20 © @ 20 14 406

BUN-SBILTS 0.84 10 1 @ 9 7.56
Total 6% supplies (excl. GST): 21.96
(Sirs Lal

Total 6% supplies (Inc. GST); 3.27
Total @& supplies: — 16.60

Total Paycble: 39,87

E.&.6.6.
Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note _
CUSTOMER'S COPY"
RECEIPT,"Bandar éru Ravana
No 15 Jalan Bandar Ravana 10
Bandar Haru Rawaria
JeL05-604s2052
owpany Keo #LOLOYS-|
WS Kea MOOOEP7GHIE
Ri
LéLWabe1 FRINGLES SURILR 4.80 $
SUBTULAL 4.80
/ DISCUUNIARLE = 4.40
6% IRR % VISE 0.2
Reason: u 4
SURIUIAL job
RUUNDING ALJUSIMENIS 0.01-
{UIAL (b8T INL) 4.50
UAH 4.50
“YOUR SAVINGS FUR IUUAY 0.24
bSle- Rate LS! Evel —- OSI pat
so $y ~ 0.2
hank You For Shopping
at buardian
ALL Anounts.Ace.1n KM
ae. ee fon-retundable.
fedicines sold are
not ee mn

within ‘days with original recerrts
product 1n oragunal condition.
trWed? Litre Le20bb laxiny:"
RECEIPT,"GARDENIA BAKERIES (KI JSON BHD (139.386 X)
3, 3/1,

Lot 3, Jatan Pelabur 2
40300 Shah Alam, Selangor.
Ted 3228 War: 55423213

D: 00038 1499040

TAX INVOICE / ADJUSTNENT NOTE
Cash Inv No.: 7720F 711

VY bus tt Date: 21/07/2017

HARASSAR FRESH MARKET SDN BHO

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,

47500 SUBANG JAYA, SELANGOR
VEOS: Avlan(3737)

O-C. WHITE 2.1

WHOL EMEAL 2.78 2 4 0 .
) UMBO 2.97 10 7? @ 3 é L
Tota a O& supplies: 7.61
CR-CHOCL Tf ea oO oe @ 20 4. 40
KAYA-ORI > 40 4+ o @ 4 9 68
Total & supplies (excl. GST): 24.08
GT: 1.4

Total 6% supplies (Inc. GST): 25.44 .
Total @& supplies: 7.61
Total Payable: 33.05

aims, on the basic of the
vechis Tas Tnverce

Adjustment Note

CUSTOMER'S COPY

fn Hi,"
RECEIPT,"ros| 4
WARAKUYA PERMAS CITY SDN BHD
Reg No: 4203 194-W
JALAN PERMAS UTARA 1,
DERMAS JAYA 81750 MASAI JQHOR
Tel 0141-558 0000

GST ID: 0016 6993 5104 |

TAX INVOICE NO [- AT

66346

Date: 07/05/2018 3:4
Cashier, c002
Waiter. ALICE

Qty Code/Desc Total RM

>ag pm PAX NO: 1

carmen, ote sak od eng cece mmm ae eee ae ey ee cans ta a et mm A

ores cow ak er een to ee tam ete He

| BUTA SHOGA YAKI SET 49.90
| ICED GREEN TEA 1.00
Serv Charge 10% 2.08
35T @ 6% 1 38
Rounding Adj : Q03

. cee coer eeiahe mene semana tanas at tt Re OTS de re rete

Yotal Amount °

TOTAL: s~«<C«‘éRS 24.

Type?  aty:2

CASH 30.40
Change RM: 6.00-

GST Summary Amount RM TAX RM
SR Ot 2 GY 1.38

‘ Bila ote ‘ Ro :
, Pleage Come Agaili

Thank Yea"
RECEIPT,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
(1120908-M)
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM
43800 DENGKIL, SELANGOR.
(GST Reg. No : 000670224384)
Tax Invoice
Table 31
3311#:¥001~-539327 Order#; 139430
@ +: 30-05-2018 13:45:46

Cashier; 113 CASHIER Paws): 0
Qty Deseription Total TAX
| D 15,00 SR
Chicken Item

| D 46.00 SR
Fish Item

] D 12.00 Sk
Vege item

| i 0 4,50 SR
White Rice

| D 5.00 SR

overage

Total (Excluding GST) 82.50
GST Payable: 4,95
Total (Inclusive of GST): 87.45
TOTAL: 87.45
Closed: 1 30-05-2018 14:39:47
Server: 113 C°SHIER
CASH : 87.45
GST Summary Amount(RK) = lav(RM)
SR (u 82.50 4.95

**eK Thak You #ee
Please ome Again"
RECEIPT,"EEE

BEMED (SP} SDN. BHD.
- No.49, Jalan OinarG UI/G,

4 ® Subang Perdana, {p
40150 Shah Alam, Selangor Df.
03-7545 8155
GST Reg : 001734164450
CASH RECEIPT
CB# : 83679570476 © 15/Apr/2017 04:56:46

Cashier : be (}
Oty Cade&Desc Price Tatal
PRISTIN OMEGA-3 FISH OIL 2K150'S(VIP)

4 209250 300.00 300 4R
ALPHA LIPID LIFE LINE 450MG 4506

2 184810 105.00 330 8F
80-(DERMAPRO OINT) 16G

4 178104 §.00 Ss 5 2RL

4 Type: 3
SubTotal: 635.00
Rounding Aq : 0.00
‘@s incusive st: C 635.00
MASTER 00
GST Summary: Amount Tax

(MYR} (MYR)

SR 504.34 36.48
Zalss*~=<“=;is*‘“‘*;*ésSSCSC*C*«iU
ONG GUAT CHYE
Paints :
Tals Thank you.

Please come again."
RECEIPT,"MR. D.I.¥. (KUCHAIT) SDN BHD
“(CO Reg : 750441-W)
LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
(GST ID No :000473792512)

(KEPONG)

- TAX INVOICE -
CYLINDRICAL LOCK 3871SS *5
GAO6-07 - 6/24
6942131718178 1X 17.45 17.45
Item(s) : 1 Qty(s) : 1
Total Inc], GST RM 17.45
CASH RM 50,00
CHANGE RM 32,55
GST Summary Amt(RM) = Tax(RM)
GST SR@0% 1t545 0.00
SI i a we a ba sk *

25-06-18 11:25 SHO! B003 11 R0O0637565
OPERATOR KPOT - SHAHRUL NIZAM

EXCHANGE ARE ALLOWED WITHIN
7 DAYS WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"BEYOND BROTHERS HARDWARE
(87298 1-V)
LOT 1-0-2, JLN 1/50,
DIAMOND SQUARE
OFF JLN GOMBAK
53000 KUALA LUMPUR
TEL : 03-40211233 FAX : 03-40223233
IVAN_KONG12@HOTMAIL.COM
GST ID 001921974272
a SAX INVOICE
Bill To
PDP UTEK (M) SON BHD
SEBELAH PETRONAS
AMPANG
NEAR TO KPJ HOSPITAL
019- 2616 281 M

Doc No “Date” 14/03/2018
Cashier . USER Time: 16:37°00
Salesperson : Ref.

(GST) ~ (GST)
tem Oty Price S/Price Amount Tax
11028 1 150.00 159.00 159.00 Sk

“BATU CEMENT (A) 600PCS
11046 2 80.00 84 80 160.60 SR
PASIR HALUS
J 1000 6 16.00 1696 101.76 SR
YTL CEMENT 50KG (NEW PRICE)
11036 1 3 00 3.18 318 SR
v7 KAPUR At
10012 2 300 3.18 6.36 SR
® SALUNG TANGAN GETAH (1PAIRi
| 1682 : 2 00 2.12 2.12 SR
» 'BENANG NYLON #18
, 2567 1 16.00 16.96 16.96 SR
GERMANY SUDU PLASTER
» 2564 1 6.90 731 7.31 SR
SUDU PLASTER KAYU (NORMAL)
5 2686 { 450 4.77 477. SR
PAPAN SIMEN (HITAM)
1621 1 19.90 21.09 21.08 SR
® M'MAN RULE TIMBANG 16""
3879 1 100.00 106.00 106.00 SR
9 KERETA TOLAK H/D (OREN)
3416 1.20 1.27 1.27 SR
® PAKU KAYU 1"" (KECIL)
y 3432 1 000 0.00 0.00 SR
MAYBANK- $122 0481 6723
‘TotalQty 20 49943 —
Total Sales (Excluding GST) 565.50

Discount 0.00

\D Jara SST: 33.93 /

Pe Rounding 0.02
\ab@ffos (Inclusive of GST) : 599.45

CASH : 599.45

Change : 0.00
'GSTSUMMARY OO |
Tax Code % Amt (RM) Tax (RM)
SR 6 566.50 33.93

Tatal: koe en 77.93 |"
RECEIPT,"ADVANCO COMPANY
Company Reg. No. : 725186-V
NO 1&3, Jalan Wangsa Delima 12,
Wangsa Link, Wangsa Maju,
53300 Kuala Lumpur
03-41318972

GST Reg : 001658445824

TAX INVOICE

CB#: 398313 23/03/2018 3:13:19
M#: M2-0
Cashier: 2000 -
Qty Description Price _ Total
FUJI XEROX EVERYDAY AA 70GSM § £ SR

5 27499 11.00 55.00

Item Discount $0.20 1.00

CANON PG-47BK E400 BLACK FINE ¢ SR

1 27736 29.00 29.00

6 Type. 2 Total 84.00
Disc $20 x5 -1.00
Rounding Adj 0.00 _
Total Inclusive GST: 83.00
CASH 85.00
Change 2.00
GST Summary
Code % Net Amt GST Total
SR 6% 78,30 4.70 83.00
Total 78.30 470 83.00

Thank you & Please come again.

Goods sold are not returnable for refund or
exchange !!"
RECEIPT,"3180301

for Sinyy = Leong Seep Feate

Farmasi Maluri S/B(587969-U)
GST NO: 000342237184 (1D:5033)
23, Jin Burung Jentayu, Tmn Bukit
Maluri, Kepong, 52100 KL.
TAX INVOICE

Cashier : posiN M/c. ID : POS7
Receipt : 71857936 02/03/18 05:16 PM
Description Disc. Subtotal
061558 - *BMS MILK THISTLE
1X 111.30 36. 75 72.35 S
910845 - TRILON-E CRM
1X 7.00 7.00 Z
TOTAL (Including GST) 79.35
ROUNDING 0.00
NET 79. 36
TENDER 100. 00
CHANGE/BALANCE 20. 65
GST Summary Amt(Excl.Gst) Tax (RM)
ZRL @0. 00% 7.00 0.00

SR @6. 00% 68. 25 4.10

GOODS SOLD ARE NON-REFUNDABLE BUT
EXCHANGEABLE WITHIN 7 DAYS WITH
RECEIPT PLUS GOODS ARE IN
RESALEABLE CONDITION.
All face mask & injectable are
non-returnable & non ~exchangeable
#Xkspacial oramotion"
RECEIPT,"SIZZLING STONEGRILL
Dimiliki Oleh : Dove Holdings Sdn Bhd
Reg No : 91694-X
Lot $25, AEON Tebrau City Jusco
No 1, Jin Desa Tebrau, Tmn Desa Tebrau,
81100 Johor Bahru, Johor
+607-357 1177

GST ID: 0013 7941 8112.

TAX INVOICE NO ; 15 |
80292 Se
Date: 26/05/2018 8:53:27 PM

Cashier: e001

Tax Qty Code/Desc  UnitPrice  TotalRM

SR 2 _ 6.10 12.20

07 CREAM OF MUSHROOM SOUP
SR 1 12.90 12.90

101 NOODLE SOUP O.T.ROCK
SR 1 pa 14.90 14.90

107 y SPICY T/S SPAGHETTI
SR 2 : 34.90 69.80

40 SIRLOIN STEAK
SR 4 a 19.90 19.90

51 (GRILLED MARINATED
SR 1 18.90 18.90

54 GRILLED CHICKEN CHOP
SR 1 a 6.90 6.90

99 ICED LEMON TEA
Total Amount + 155. 50
GST 6% 9.31
Rounding Adj : -0.01

Total Amount: 164. 80

TOTAL: RM 164.80

Type 7 Qty: 9 26/05/2018 8:53:37 _

CST Summary ~ Amount RM TAX. RM
SR 6% 155. 50 9,31
ZR 0% 0. 00 0.00

. Aposmart WiFiPOS Since 1985"
RECEIPT,"31802054 :

MR. O.T.Y. (M) SDN BHD
(CO.REG :860671-D)
LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
(GST ID No :000306020352)
(101 PUCHONG)
-TAX INVOICE-
TRAC DRY IRON TR-2311R -1200W(SR) N +S
WAIO - 12

9555493002853 1 26.90 26.90
SINGLE BFOSHEET SET 90%*188+20CM ¥§
JD52-63 - 20

9034713 1 X 23.90 23.90
Item(s) : 2 Qty(s) : 2
Total Incl. GST@6% RM 50.80
CASH RM 51.00
CHANGE RM 0.20

GST @6% included in total RM 2.88

25-03-18 18:47 SHO1 ZJ86 11 ROO0112415
OPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAY WITH RECEIPT.
STRICTLY NO CASH REFUND."
RECEIPT,"RESTORAN WAN SHENG
002043319-W
No.2, Jalan Temenggung 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO: 001335787520

Tax Invoice

INV No.: 1052580 Cashier: Thandar
Date +: 19-03-2018 11:12:15

Deser int ian _Aty JU. price Total TAX

Teh (B)
2 x 2.20 4.40 SR

Cham (B)

1x 2.20 2.20 SR
Herbal Tea

1x 1.70 1.70 SR
Take Away

4 x 0,20 0.80 SR
Total QTY: g
Total (Excluding GST): 8.59
GST payable (6%); 0.51
Total (Inclusive of GST): 9.10
TOTAL: 9.10
CASH : 9,10
GST Summary Amount(RM) = Tax(RM)
SR (@ 6%) 8,59 0.51"
RECEIPT,"SANYO STATIONERY SHOP
NO. 31G&33G, JALAN SETIA INDAH xX ,Ui3/X
40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

GST ID No: 001531760640 TAX INVOICE
Owned By :

SANYU SUPPLY SDN BHD (4135772-K)

CASH SALES COUNTER

“12012-0029” RESTAURAN?-ORDER CHIT NCR
3 X 2.9000
Total Sales Inclusive GA @6%
Discount

Total

Round Adj 0.00

Final Total

CASH )

CHANGE 130

Tax(RM),

SR @ 6% ey Cs49.
INV NO: C5-SA-0079030 Date: 18/64/2017

Goods sold are not Returnable & Refundabie

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAG}

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR I.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook: Sanyu.Stationery"
RECEIPT,"SANYU STATIONERY SHOP

NO. 31G833G, JALAN SETIA INDAH X ,UL3/¥
40170 SETIA ALAM «
Mobile /Whatsapps : +6012-918 792

Tel: +603-2352 4137

TT f 3015317606 ss
Sot IOiNe 328 po TAX INVOICE
Owned By

SANYU SUPPLY SDN BHD (4135772-K)

CASH SALES COUNTER

AURANT ORDER
3:51K6""
4 X 2.9000 =
2. 2012-0042 CASH BOOK 80PGS
CARD COVER (SCB

2-0UL9

Total Sales Inclusive GST @6% es
Discount
Total
Round Adj

Final Total

CASH
CHANGE

ummary
SR @ 6%

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAGI

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR 1.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook : Sanyu. Stationery"
RECEIPT,"SANYO STATIONERY SHOP
NO. 31G8&33G, JALAN SETIA INDAH X ,U13/X
40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

GST ID No: 001531760640

| ; TAX INVOICE
Owned By :
SANYU SUPPLY SDN BHD (1135772-K)
CASH SALES COUNTER
Ti Dorz-0028° °°) RESTAURANT ORDER CHIT NCR
3.5""x6""
2 X 2.9000 5.80 SR
ive GST @6%
Discount 0.00
Total 5.80
Round Adj 0.00
Final Total ee eo
CASH 6.00
CHANGE 0.20
GST Summary Amount(RM) Tax(RM)
SR @ 6% 5.47 0.33

INV NO: CS-SA-0098805 Date: 24/07/2017

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAGI

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR I.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook: Sanyu.Stationery"
